source_dataset,status,status_source,source_file,source_page,source_row_index,source_line_start,source_line_end,request_datetime_text,cancel_datetime_text,request_cancel_line_extra_text,request_cancel_line_raw,class_datetime_text,class_info_text,reserver_name,phone,people_count_text,booking_method_text,people_booking_line_extra_text,people_booking_line_raw,raw_record_text
reservation,예약,folder:reservations,16p.txt,16,5,52,57,04.07 09:16,,,04.07 09:16		,5.04 (월) 07:00-08:30,[시이작] 아쉬탕가 풀프라이머리 (준형),participant_0149,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 09:16		
5.04 (월) 07:00-08:30
[시이작] 아쉬탕가 풀프라이머리 (준형)
participant_0149
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,16p.txt,16,6,58,63,04.07 09:21,,,04.07 09:21		,5.03 (일) 11:00-12:00,[마이트리|연희스페셜] Root to Rise (Vinyasa) (다혜),participant_0150,PHONE_MASKED,2명,오붓1회권,,2명	오붓1회권,"04.07 09:21		
5.03 (일) 11:00-12:00
[마이트리|연희스페셜] Root to Rise (Vinyasa) (다혜)
participant_0150
PHONE_MASKED
2명	오붓1회권"
reservation,예약,folder:reservations,16p.txt,16,7,64,69,04.07 09:29,,,04.07 09:29		,5.08 (금) 19:50-20:50,[시이작] 땀나는 빈야사 (준형),participant_0151,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 09:29		
5.08 (금) 19:50-20:50
[시이작] 땀나는 빈야사 (준형)
participant_0151
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,16p.txt,16,8,70,75,04.07 10:43,,,04.07 10:43		,5.04 (월) 07:00-08:30,[시이작] 아쉬탕가 풀프라이머리 (준형),participant_0148,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 10:43		
5.04 (월) 07:00-08:30
[시이작] 아쉬탕가 풀프라이머리 (준형)
participant_0148
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,16p.txt,16,9,76,81,04.07 10:58,,,04.07 10:58		,4.26 (일) 12:00-13:00,[연희정음|랜드마크] 무릉 엠비언트 콘서트 - 무릉 숨비소리 (숨비소리),participant_0152,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 10:58		
4.26 (일) 12:00-13:00
[연희정음|랜드마크] 무릉 엠비언트 콘서트 - 무릉 숨비소리 (숨비소리)
participant_0152
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,16p.txt,16,10,82,87,04.07 12:22,,,04.07 12:22		,4.27 (월) 18:30-19:30,[시이작] 깨어나는 하타 (준호),participant_0153,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 12:22		
4.27 (월) 18:30-19:30
[시이작] 깨어나는 하타 (준호)
participant_0153
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,16p.txt,16,11,88,93,04.07 12:24,,,04.07 12:24		,4.27 (월) 18:30-19:30,[시이작] 깨어나는 하타 (준호),participant_0154,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 12:24		
4.27 (월) 18:30-19:30
[시이작] 깨어나는 하타 (준호)
participant_0154
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,16p.txt,16,12,94,99,04.07 12:32,,,04.07 12:32		,5.02 (토) 11:00-12:00,[마이트리] 빈야사 (성욱),participant_0155,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 12:32		
5.02 (토) 11:00-12:00
[마이트리] 빈야사 (성욱)
participant_0155
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,16p.txt,16,13,100,105,04.07 13:00,,,04.07 13:00		,4.20 (월) 18:30-19:30,[시이작] 깨어나는 하타 (준호),participant_0156,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 13:00		
4.20 (월) 18:30-19:30
[시이작] 깨어나는 하타 (준호)
participant_0156
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,16p.txt,16,14,106,111,04.07 13:03,,,04.07 13:03		,4.20 (월) 18:30-19:30,[시이작] 깨어나는 하타 (준호),participant_0157,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 13:03		
4.20 (월) 18:30-19:30
[시이작] 깨어나는 하타 (준호)
participant_0157
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,16p.txt,16,15,112,117,04.07 13:05,,,04.07 13:05		,4.20 (월) 18:30-19:30,[마인드플로우] 비기너요가 (유미),participant_0158,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 13:05		
4.20 (월) 18:30-19:30
[마인드플로우] 비기너요가 (유미)
participant_0158
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,16p.txt,16,16,118,123,04.07 13:14,,,04.07 13:14		,4.20 (월) 18:30-19:30,[마인드플로우] 비기너요가 (유미),participant_0159,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 13:14		
4.20 (월) 18:30-19:30
[마인드플로우] 비기너요가 (유미)
participant_0159
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,16p.txt,16,17,124,129,04.07 13:19,,,04.07 13:19		,4.25 (토) 11:00-12:00,[마이트리] 빈야사 (성욱),participant_0160,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 13:19		
4.25 (토) 11:00-12:00
[마이트리] 빈야사 (성욱)
participant_0160
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,16p.txt,16,18,130,135,04.07 13:23,,,04.07 13:23		,4.25 (토) 11:00-12:00,[마이트리] 빈야사 (성욱),participant_0161,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 13:23		
4.25 (토) 11:00-12:00
[마이트리] 빈야사 (성욱)
participant_0161
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,16p.txt,16,19,136,141,04.07 14:42,,,04.07 14:42		,5.09 (토) 13:30-14:30,[데이스타콜라보|연희스페셜] 요기를 위한 저강도 크로스핏 체험,participant_0124,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 14:42		
5.09 (토) 13:30-14:30
[데이스타콜라보|연희스페셜] 요기를 위한 저강도 크로스핏 체험
participant_0124
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,16p.txt,16,20,142,147,04.07 14:49,,,04.07 14:49		,4.26 (일) 10:00-11:00,[연남장|커뮤니티허브] 차근 차근 몸을 깨우는 하타요가 (유미),participant_0162,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 14:49		
4.26 (일) 10:00-11:00
[연남장|커뮤니티허브] 차근 차근 몸을 깨우는 하타요가 (유미)
participant_0162
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,17p.txt,17,1,28,33,04.07 15:45,,,04.07 15:45		,4.26 (일) 13:15-14:30,[연남장|커뮤니티허브] 비트박스 공연과 호흡소리로 몰입하는 요가 (환),participant_0160,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 15:45		
4.26 (일) 13:15-14:30
[연남장|커뮤니티허브] 비트박스 공연과 호흡소리로 몰입하는 요가 (환)
participant_0160
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,2,34,39,04.07 15:48,,,04.07 15:48		,4.26 (일) 12:00-13:00,[연남장|커뮤니티허브]처음이라 좋은 아쉬탕가 with 베지어트 (준형),participant_0160,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 15:48		
4.26 (일) 12:00-13:00
[연남장|커뮤니티허브]처음이라 좋은 아쉬탕가 with 베지어트 (준형)
participant_0160
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,3,40,45,04.07 17:13,,,04.07 17:13		,4.25 (토) 10:00-11:20,[빅블루요가] 정렬 에센스 (환),participant_0163,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 17:13		
4.25 (토) 10:00-11:20
[빅블루요가] 정렬 에센스 (환)
participant_0163
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,17p.txt,17,4,46,51,04.07 17:26,,,04.07 17:26		,5.03 (일) 12:30-13:45,[마이트리|연희스페셜] 꽁샘과 도전하는 에카파다라자카포타 (꽁쌤),participant_0164,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 17:26		
5.03 (일) 12:30-13:45
[마이트리|연희스페셜] 꽁샘과 도전하는 에카파다라자카포타 (꽁쌤)
participant_0164
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,5,52,57,04.07 18:48,,,04.07 18:48		,5.08 (금) 19:50-20:50,[시이작] 땀나는 빈야사 (준형),participant_0164,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 18:48		
5.08 (금) 19:50-20:50
[시이작] 땀나는 빈야사 (준형)
participant_0164
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,6,58,63,04.07 19:53,,,04.07 19:53		,4.25 (토) 10:00-11:00,[연희정음|랜드마크] 부드럽게 비기너요가 (유미),participant_0165,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 19:53		
4.25 (토) 10:00-11:00
[연희정음|랜드마크] 부드럽게 비기너요가 (유미)
participant_0165
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,7,64,69,04.07 19:54,,,04.07 19:54		,4.25 (토) 10:00-11:00,[연희정음|랜드마크] 부드럽게 비기너요가 (유미),participant_0166,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 19:54		
4.25 (토) 10:00-11:00
[연희정음|랜드마크] 부드럽게 비기너요가 (유미)
participant_0166
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,8,70,75,04.07 20:07,,,04.07 20:07		,5.01 (금) 12:00-13:00,[대저택프라이빗] 연결하는 사운드 배스 (시현),participant_0165,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 20:07		
5.01 (금) 12:00-13:00
[대저택프라이빗] 연결하는 사운드 배스 (시현)
participant_0165
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,9,76,81,04.07 20:26,,,04.07 20:26		,5.09 (토) 12:30-13:30,[연남장|커뮤니티허브] 헤드폰으로 몰입하는 사일런트 핸드팬 명상 with 칼레트 (마고사운드),participant_0167,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 20:26		
5.09 (토) 12:30-13:30
[연남장|커뮤니티허브] 헤드폰으로 몰입하는 사일런트 핸드팬 명상 with 칼레트 (마고사운드)
participant_0167
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,17p.txt,17,10,82,87,04.07 20:32,,,04.07 20:32		,5.07 (목) 20:30-21:30,[마이트리] 빈야사 어드밴스 (준아),participant_0168,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 20:32		
5.07 (목) 20:30-21:30
[마이트리] 빈야사 어드밴스 (준아)
participant_0168
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,11,88,93,04.07 20:52,,,04.07 20:52		,4.20 (월) 18:30-19:30,[마인드플로우] 비기너요가 (유미),participant_0169,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 20:52		
4.20 (월) 18:30-19:30
[마인드플로우] 비기너요가 (유미)
participant_0169
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,12,94,99,04.07 21:41,,,04.07 21:41		,4.20 (월) 10:30-11:30,[마인드플로우] 비기너요가 (유미),participant_0170,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 21:41		
4.20 (월) 10:30-11:30
[마인드플로우] 비기너요가 (유미)
participant_0170
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,13,100,105,04.07 21:51,,,04.07 21:51		,4.25 (토) 12:00-13:00,[연희정음|랜드마크] 무릉 엠비언트 콘서트 - 무릉 숨비소리 (숨비소리),participant_0170,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 21:51		
4.25 (토) 12:00-13:00
[연희정음|랜드마크] 무릉 엠비언트 콘서트 - 무릉 숨비소리 (숨비소리)
participant_0170
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,14,106,111,04.07 21:54,,,04.07 21:54		,4.28 (화) 08:45-09:45,[시이작] 테라피 쉬운 요가 (준형),participant_0170,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 21:54		
4.28 (화) 08:45-09:45
[시이작] 테라피 쉬운 요가 (준형)
participant_0170
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,15,112,117,04.07 21:59,,,04.07 21:59		,4.29 (수) 10:00-11:20,[빅블루요가] 정렬 에센스 (환),participant_0170,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 21:59		
4.29 (수) 10:00-11:20
[빅블루요가] 정렬 에센스 (환)
participant_0170
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,16,118,123,04.07 22:09,,,04.07 22:09		,5.05 (화) 10:00-11:00,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),participant_0170,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 22:09		
5.05 (화) 10:00-11:00
[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나)
participant_0170
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,17,124,129,04.07 22:09,,,04.07 22:09		,4.25 (토) 12:00-13:00,[연희정음|랜드마크] 무릉 엠비언트 콘서트 - 무릉 숨비소리 (숨비소리),participant_0171,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 22:09		
4.25 (토) 12:00-13:00
[연희정음|랜드마크] 무릉 엠비언트 콘서트 - 무릉 숨비소리 (숨비소리)
participant_0171
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,18,130,135,04.07 22:30,,,04.07 22:30		,4.24 (금) 10:00-11:20,[빅블루요가] 정렬 에센스 (환),participant_0171,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.07 22:30		
4.24 (금) 10:00-11:20
[빅블루요가] 정렬 에센스 (환)
participant_0171
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,17p.txt,17,19,136,141,04.07 23:14,,,04.07 23:14		,5.01 (금) 19:00-20:00,[마이트리] 아쉬탕가 (연우),participant_0172,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 23:14		
5.01 (금) 19:00-20:00
[마이트리] 아쉬탕가 (연우)
participant_0172
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,17p.txt,17,20,142,147,04.07 23:14,,,04.07 23:14		,5.01 (금) 19:00-20:00,[마이트리] 아쉬탕가 (연우),participant_0173,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.07 23:14		
5.01 (금) 19:00-20:00
[마이트리] 아쉬탕가 (연우)
participant_0173
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,18p.txt,18,1,28,33,04.08 04:19,,,04.08 04:19		,5.09 (토) 10:00-11:00,[연남장|커뮤니티허브] 딥어웨이크 하타 (모나),participant_0174,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 04:19		
5.09 (토) 10:00-11:00
[연남장|커뮤니티허브] 딥어웨이크 하타 (모나)
participant_0174
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,2,34,39,04.08 04:21,,,04.08 04:21		,5.03 (일) 11:00-12:00,[마이트리|연희스페셜] Root to Rise (Vinyasa) (다혜),participant_0174,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 04:21		
5.03 (일) 11:00-12:00
[마이트리|연희스페셜] Root to Rise (Vinyasa) (다혜)
participant_0174
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,3,40,45,04.08 10:19,,,04.08 10:19		,4.30 (목) 20:30-21:30,[마이트리] 빈야사 어드밴스 (준아),participant_0168,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 10:19		
4.30 (목) 20:30-21:30
[마이트리] 빈야사 어드밴스 (준아)
participant_0168
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,4,46,51,04.08 10:57,,,04.08 10:57		,4.25 (토) 10:00-11:00,[연희정음|랜드마크] 부드럽게 비기너요가 (유미),participant_0175,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 10:57		
4.25 (토) 10:00-11:00
[연희정음|랜드마크] 부드럽게 비기너요가 (유미)
participant_0175
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,5,52,57,04.08 11:01,,,04.08 11:01		,5.09 (토) 16:00-17:00,"[연남장|커뮤니티허브] 바람과 땀, 그리고 알아차림 - 봄날의 역동적 명상 (요가소년)",participant_0176,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.08 11:01		
5.09 (토) 16:00-17:00
[연남장|커뮤니티허브] 바람과 땀, 그리고 알아차림 - 봄날의 역동적 명상 (요가소년)
participant_0176
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,18p.txt,18,6,58,63,04.08 11:24,,,04.08 11:24		,5.02 (토) 10:00-11:00,[비전스트롤 콜라보|옥상요가] 커피와 요가 (준형),participant_0124,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.08 11:24		
5.02 (토) 10:00-11:00
[비전스트롤 콜라보|옥상요가] 커피와 요가 (준형)
participant_0124
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,18p.txt,18,7,64,69,04.08 11:32,,,04.08 11:32		,5.03 (일) 17:00-18:30,[시이작|연희스페셜] 마인드풀 러닝 Breath & Flow: 움직이는 명상 (의준),participant_0177,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 11:32		
5.03 (일) 17:00-18:30
[시이작|연희스페셜] 마인드풀 러닝 Breath & Flow: 움직이는 명상 (의준)
participant_0177
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,8,70,75,04.08 11:39,,,04.08 11:39		,4.26 (일) 10:00-11:00,[연희정음|랜드마크] 빅블루의 호흡 회복 요가 (환),participant_0177,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 11:39		
4.26 (일) 10:00-11:00
[연희정음|랜드마크] 빅블루의 호흡 회복 요가 (환)
participant_0177
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,9,76,81,04.08 13:58,,,04.08 13:58		,4.20 (월) 20:00-21:00,[마인드플로우] 빈야사요가 (유미),participant_0178,PHONE_MASKED,2명,오붓1회권,,2명	오붓1회권,"04.08 13:58		
4.20 (월) 20:00-21:00
[마인드플로우] 빈야사요가 (유미)
participant_0178
PHONE_MASKED
2명	오붓1회권"
reservation,예약,folder:reservations,18p.txt,18,10,82,87,04.08 14:04,,,04.08 14:04		,5.05 (화) 12:00-13:30,"[대저택프라이빗] TCI 기질검사로 나를 이해하고, '긍정감자' 키링 만들기 (진원)",participant_0175,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 14:04		
5.05 (화) 12:00-13:30
[대저택프라이빗] TCI 기질검사로 나를 이해하고, '긍정감자' 키링 만들기 (진원)
participant_0175
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,11,88,93,04.08 14:06,,,04.08 14:06		,5.05 (화) 18:30-19:30,[시이작] 땀나는 아쉬탕가 (준형),participant_0057,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.08 14:06		
5.05 (화) 18:30-19:30
[시이작] 땀나는 아쉬탕가 (준형)
participant_0057
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,18p.txt,18,12,94,99,04.08 14:13,,,04.08 14:13		,5.09 (토) 14:00-15:00,[연남장|커뮤니티허브] 매트 필라테스로 부상 없는 몸 만들기,participant_0175,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 14:13		
5.09 (토) 14:00-15:00
[연남장|커뮤니티허브] 매트 필라테스로 부상 없는 몸 만들기
participant_0175
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,13,100,105,04.08 14:47,,,04.08 14:47		,5.03 (일) 13:00-15:00,"[시이작|연희스페셜]TCI 기질검사로 나를 이해하고, ‘긍정감자’ 키링 만들기 (진원)",participant_0179,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 14:47		
5.03 (일) 13:00-15:00
[시이작|연희스페셜]TCI 기질검사로 나를 이해하고, ‘긍정감자’ 키링 만들기 (진원)
participant_0179
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,14,106,111,04.08 14:54,,,04.08 14:54		,4.28 (화) 19:30-20:40,[빅블루요가] 정렬 에센스 (환),participant_0179,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 14:54		
4.28 (화) 19:30-20:40
[빅블루요가] 정렬 에센스 (환)
participant_0179
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,15,112,117,04.08 14:57,,,04.08 14:57		,4.24 (금) 19:00-20:00,[마이트리] 아쉬탕가 (연우),participant_0179,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 14:57		
4.24 (금) 19:00-20:00
[마이트리] 아쉬탕가 (연우)
participant_0179
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,16,118,123,04.08 15:04,,,04.08 15:04		,4.26 (일) 15:00-16:00,[연남장|커뮤니티허브] 마인드풀니스 테라피 요가 (아카샤(은채)),participant_0180,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 15:04		
4.26 (일) 15:00-16:00
[연남장|커뮤니티허브] 마인드풀니스 테라피 요가 (아카샤(은채))
participant_0180
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,17,124,129,04.08 15:10,,,04.08 15:10		,4.21 (화) 18:30-19:30,[마인드플로우] 빈야사요가 (유미),participant_0179,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 15:10		
4.21 (화) 18:30-19:30
[마인드플로우] 빈야사요가 (유미)
participant_0179
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,18,130,135,04.08 15:13,,,04.08 15:13		,4.26 (일) 16:30-17:30,[연남장|커뮤니티허브]Forrestyoga의 움직임을 기반으로 내몸의 바른 사용법 찾아가기 (미쉘),participant_0180,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 15:13		
4.26 (일) 16:30-17:30
[연남장|커뮤니티허브]Forrestyoga의 움직임을 기반으로 내몸의 바른 사용법 찾아가기 (미쉘)
participant_0180
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,18p.txt,18,19,136,141,04.08 15:48,,,04.08 15:48		,5.03 (일) 19:50-21:20,[시이작] 땀나는 하타 (수인),participant_0181,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.08 15:48		
5.03 (일) 19:50-21:20
[시이작] 땀나는 하타 (수인)
participant_0181
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,18p.txt,18,20,142,147,04.08 17:42,,,04.08 17:42		,4.20 (월) 10:30-11:30,[마인드플로우] 비기너요가 (유미),participant_0182,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 17:42		
4.20 (월) 10:30-11:30
[마인드플로우] 비기너요가 (유미)
participant_0182
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,19p.txt,19,1,28,33,04.08 17:45,,,04.08 17:45		,4.23 (목) 19:30-20:30,[숨명상센터] 향과 소리로 깨우는 오감명상 (수지),participant_0013,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 17:45		
4.23 (목) 19:30-20:30
[숨명상센터] 향과 소리로 깨우는 오감명상 (수지)
participant_0013
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,19p.txt,19,2,34,39,04.08 17:51,,,04.08 17:51		,5.01 (금) 12:00-13:00,[대저택프라이빗] 연결하는 사운드 배스 (시현),participant_0013,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 17:51		
5.01 (금) 12:00-13:00
[대저택프라이빗] 연결하는 사운드 배스 (시현)
participant_0013
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,19p.txt,19,3,40,45,04.08 18:44,,,04.08 18:44		,4.20 (월) 10:30-11:30,[마인드플로우] 비기너요가 (유미),participant_0106,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 18:44		
4.20 (월) 10:30-11:30
[마인드플로우] 비기너요가 (유미)
participant_0106
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,19p.txt,19,4,46,51,04.08 18:44,,,04.08 18:44		,4.20 (월) 10:30-11:30,[마인드플로우] 비기너요가 (유미),participant_0183,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.08 18:44		
4.20 (월) 10:30-11:30
[마인드플로우] 비기너요가 (유미)
participant_0183
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,19p.txt,19,5,52,57,04.08 18:44,,,04.08 18:44		,4.20 (월) 11:50-12:50,[마이트리] 테라피 (성욱),participant_0106,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.08 18:44		
4.20 (월) 11:50-12:50
[마이트리] 테라피 (성욱)
participant_0106
PHONE_MASKED
1명	오붓패스"
reservation,예약,folder:reservations,19p.txt,19,6,58,63,04.08 18:45,,,04.08 18:45		,4.20 (월) 10:30-11:30,[마인드플로우] 비기너요가 (유미),participant_0184,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.08 18:45		
4.20 (월) 10:30-11:30
[마인드플로우] 비기너요가 (유미)
participant_0184
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,19p.txt,19,7,64,69,04.08 18:45,,,04.08 18:45		,4.20 (월) 11:50-12:50,[마이트리] 테라피 (성욱),participant_0183,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.08 18:45		
4.20 (월) 11:50-12:50
[마이트리] 테라피 (성욱)
participant_0183
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,19p.txt,19,8,70,75,04.08 18:45,,,04.08 18:45		,4.20 (월) 11:50-12:50,[마이트리] 테라피 (성욱),participant_0184,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.08 18:45		
4.20 (월) 11:50-12:50
[마이트리] 테라피 (성욱)
participant_0184
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,19p.txt,19,9,76,81,04.08 18:47,,,04.08 18:47		,4.26 (일) 15:00-16:00,[연남장|커뮤니티허브] 마인드풀니스 테라피 요가 (아카샤(은채)),participant_0185,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.08 18:47		
4.26 (일) 15:00-16:00
[연남장|커뮤니티허브] 마인드풀니스 테라피 요가 (아카샤(은채))
participant_0185
PHONE_MASKED
1명	오붓1회권"
reservation,예약,folder:reservations,19p.txt,19,10,82,87,04.08 19:33,,,04.08 19:33		,5.02 (토) 14:00-15:10,[마이트리|연희스페셜] 독서와 요가 (성욱),participant_0010,PHONE_MASKED,2명,오붓1회권,,2명	오붓1회권,"04.08 19:33		
5.02 (토) 14:00-15:10
[마이트리|연희스페셜] 독서와 요가 (성욱)
participant_0010
PHONE_MASKED
2명	오붓1회권"
