source_dataset,status,status_source,source_file,source_page,source_row_index,source_line_start,source_line_end,request_datetime_text,cancel_datetime_text,request_cancel_line_extra_text,request_cancel_line_raw,class_datetime_text,class_info_text,reserver_name,phone,people_count_text,booking_method_text,people_booking_line_extra_text,people_booking_line_raw,raw_record_text
cancel,취소,folder:cancellations,8p.txt,8,11,88,93,04.01 11:36,04.21 17:56,,04.01 11:36	04.21 17:56	,5.02 (토) 10:00-11:20,[빅블루요가] 정렬 에센스 (환),participant_0647,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 11:36	04.21 17:56	
5.02 (토) 10:00-11:20
[빅블루요가] 정렬 에센스 (환)
participant_0647
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,8p.txt,8,12,94,99,04.01 12:03,05.05 12:47,,04.01 12:03	05.05 12:47	,5.09 (토) 16:00-17:00,"[연남장|커뮤니티허브] 바람과 땀, 그리고 알아차림 - 봄날의 역동적 명상 (요가소년)",participant_0648,PHONE_MASKED,2명,오붓1회권,,2명	오붓1회권,"04.01 12:03	05.05 12:47	
5.09 (토) 16:00-17:00
[연남장|커뮤니티허브] 바람과 땀, 그리고 알아차림 - 봄날의 역동적 명상 (요가소년)
participant_0648
PHONE_MASKED
2명	오붓1회권"
cancel,취소,folder:cancellations,8p.txt,8,13,100,105,04.01 13:28,04.01 13:44,,04.01 13:28	04.01 13:44	,4.21 (화) 10:00-11:20,[빅블루요가] 호흡 리커버리 (환),participant_0297,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 13:28	04.01 13:44	
4.21 (화) 10:00-11:20
[빅블루요가] 호흡 리커버리 (환)
participant_0297
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,8p.txt,8,14,106,111,04.01 13:30,04.01 13:45,,04.01 13:30	04.01 13:45	,4.28 (화) 10:30-11:30,[마인드플로우] 빈야사요가 (유미),participant_0297,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 13:30	04.01 13:45	
4.28 (화) 10:30-11:30
[마인드플로우] 빈야사요가 (유미)
participant_0297
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,8p.txt,8,15,112,117,04.01 13:32,04.01 13:45,,04.01 13:32	04.01 13:45	,4.23 (목) 10:00-11:00,[마이트리] 하타베이직 (성욱),participant_0297,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 13:32	04.01 13:45	
4.23 (목) 10:00-11:00
[마이트리] 하타베이직 (성욱)
participant_0297
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,8p.txt,8,16,118,123,04.01 13:39,04.01 13:45,,04.01 13:39	04.01 13:45	,5.07 (목) 12:00-13:00,[시이작] 땀나는 하타 (수인),participant_0297,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 13:39	04.01 13:45	
5.07 (목) 12:00-13:00
[시이작] 땀나는 하타 (수인)
participant_0297
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,8p.txt,8,17,124,129,04.01 13:42,04.01 13:45,,04.01 13:42	04.01 13:45	,5.05 (화) 10:00-11:00,[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나),participant_0297,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 13:42	04.01 13:45	
5.05 (화) 10:00-11:00
[연남장|커뮤니티허브] Being 감각을 깨우는 하타요가 (지바나)
participant_0297
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,8p.txt,8,18,130,135,04.01 13:53,04.13 21:22,,04.01 13:53	04.13 21:22	,4.21 (화) 10:00-11:20,[빅블루요가] 호흡 리커버리 (환),participant_0297,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.01 13:53	04.13 21:22	
4.21 (화) 10:00-11:20
[빅블루요가] 호흡 리커버리 (환)
participant_0297
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,8p.txt,8,19,136,141,04.01 13:53,04.13 21:22,,04.01 13:53	04.13 21:22	,4.28 (화) 10:30-11:30,[마인드플로우] 빈야사요가 (유미),participant_0297,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.01 13:53	04.13 21:22	
4.28 (화) 10:30-11:30
[마인드플로우] 빈야사요가 (유미)
participant_0297
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,8p.txt,8,20,142,147,04.01 13:54,04.01 17:08,,04.01 13:54	04.01 17:08	,5.02 (토) 14:00-15:10,[마이트리|연희스페셜] 독서와 요가 (성욱),participant_0051,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.01 13:54	04.01 17:08	
5.02 (토) 14:00-15:10
[마이트리|연희스페셜] 독서와 요가 (성욱)
participant_0051
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,9p.txt,9,1,28,33,04.01 13:56,04.13 21:22,,04.01 13:56	04.13 21:22	,4.23 (목) 10:00-11:00,[마이트리] 하타베이직 (성욱),participant_0297,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.01 13:56	04.13 21:22	
4.23 (목) 10:00-11:00
[마이트리] 하타베이직 (성욱)
participant_0297
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,9p.txt,9,2,34,39,04.01 13:57,04.13 21:22,,04.01 13:57	04.13 21:22	,4.30 (목) 12:00-13:00,[시이작] 땀나는 하타 (수인),participant_0297,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.01 13:57	04.13 21:22	
4.30 (목) 12:00-13:00
[시이작] 땀나는 하타 (수인)
participant_0297
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,9p.txt,9,3,40,45,04.01 14:00,04.06 13:51,,04.01 14:00	04.06 13:51	,5.04 (월) 19:30-20:40,[빅블루요가] 호흡 리커버리 (환),participant_0004,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.01 14:00	04.06 13:51	
5.04 (월) 19:30-20:40
[빅블루요가] 호흡 리커버리 (환)
participant_0004
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,9p.txt,9,4,46,51,04.01 14:00,04.08 13:55,,04.01 14:00	04.08 13:55	,5.05 (화) 18:30-19:30,[시이작] 땀나는 아쉬탕가 (준형),participant_0057,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 14:00	04.08 13:55	
5.05 (화) 18:30-19:30
[시이작] 땀나는 아쉬탕가 (준형)
participant_0057
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,9p.txt,9,5,52,57,04.01 14:25,04.06 08:45,,04.01 14:25	04.06 08:45	,4.25 (토) 10:00-11:20,[빅블루요가] 정렬 에센스 (환),participant_0649,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 14:25	04.06 08:45	
4.25 (토) 10:00-11:20
[빅블루요가] 정렬 에센스 (환)
participant_0649
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,9p.txt,9,6,58,63,04.01 14:30,04.04 15:34,,04.01 14:30	04.04 15:34	,5.05 (화) 10:00-11:00,[대저택프라이빗] Gentle Hatha Flow in English (수인),participant_0650,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 14:30	04.04 15:34	
5.05 (화) 10:00-11:00
[대저택프라이빗] Gentle Hatha Flow in English (수인)
participant_0650
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,9p.txt,9,7,64,69,04.01 16:56,04.01 17:05,,04.01 16:56	04.01 17:05	,4.25 (토) 16:00-17:00,[연희정음|랜드마크] 명상 흐름의 슬로우 빈야사 (고은),participant_0053,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.01 16:56	04.01 17:05	
4.25 (토) 16:00-17:00
[연희정음|랜드마크] 명상 흐름의 슬로우 빈야사 (고은)
participant_0053
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,9p.txt,9,8,70,75,04.01 17:25,04.27 12:32,,04.01 17:25	04.27 12:32	,4.30 (목) 18:30-19:30,[마인드플로우] 빈야사요가 (유미),participant_0002,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.01 17:25	04.27 12:32	
4.30 (목) 18:30-19:30
[마인드플로우] 빈야사요가 (유미)
participant_0002
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,9p.txt,9,9,76,81,04.01 17:41,04.26 16:30,,04.01 17:41	04.26 16:30	,5.05 (화) 12:00-13:00,[연남장|커뮤니티허브] 짠짠! 막걸리요가! with 복순도가 (준호),participant_0061,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.01 17:41	04.26 16:30	
5.05 (화) 12:00-13:00
[연남장|커뮤니티허브] 짠짠! 막걸리요가! with 복순도가 (준호)
participant_0061
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,9p.txt,9,10,82,87,04.01 18:19,04.23 14:21,,04.01 18:19	04.23 14:21	,4.26 (일) 15:00-16:00,[연남장|커뮤니티허브] 마인드풀니스 테라피 요가 (아카샤(은채)),participant_0651,PHONE_MASKED,2명,오붓1회권,,2명	오붓1회권,"04.01 18:19	04.23 14:21	
4.26 (일) 15:00-16:00
[연남장|커뮤니티허브] 마인드풀니스 테라피 요가 (아카샤(은채))
participant_0651
PHONE_MASKED
2명	오붓1회권"
cancel,취소,folder:cancellations,9p.txt,9,11,88,93,04.01 18:34,04.23 23:57,,04.01 18:34	04.23 23:57	,4.25 (토) 18:00-19:00,[연희정음|랜드마크] 핸드팬에 잠기는 저녁 요가 명상 with 칼레트 (준형 & 마고사운드),participant_0652,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 18:34	04.23 23:57	
4.25 (토) 18:00-19:00
[연희정음|랜드마크] 핸드팬에 잠기는 저녁 요가 명상 with 칼레트 (준형 & 마고사운드)
participant_0652
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,9p.txt,9,12,94,99,04.01 18:39,04.03 19:14,,04.01 18:39	04.03 19:14	,4.23 (목) 20:30-21:30,[마이트리] 빈야사 어드밴스 (준아),participant_0653,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 18:39	04.03 19:14	
4.23 (목) 20:30-21:30
[마이트리] 빈야사 어드밴스 (준아)
participant_0653
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,9p.txt,9,13,100,105,04.01 18:40,04.01 18:41,,04.01 18:40	04.01 18:41	,4.23 (목) 20:30-21:30,[마이트리] 빈야사 어드밴스 (준아),participant_0653,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 18:40	04.01 18:41	
4.23 (목) 20:30-21:30
[마이트리] 빈야사 어드밴스 (준아)
participant_0653
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,9p.txt,9,14,106,111,04.01 19:00,05.01 18:59,,04.01 19:00	05.01 18:59	,5.03 (일) 10:30-11:40,[숨명상센터] 안산 트레킹 오감 명상 (수지),participant_0654,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 19:00	05.01 18:59	
5.03 (일) 10:30-11:40
[숨명상센터] 안산 트레킹 오감 명상 (수지)
participant_0654
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,9p.txt,9,15,112,117,04.01 19:20,04.02 19:50,,04.01 19:20	04.02 19:50	,5.05 (화) 12:00-13:00,[연남장|커뮤니티허브] 짠짠! 막걸리요가! with 복순도가 (준호),participant_0048,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.01 19:20	04.02 19:50	
5.05 (화) 12:00-13:00
[연남장|커뮤니티허브] 짠짠! 막걸리요가! with 복순도가 (준호)
participant_0048
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,9p.txt,9,16,118,123,04.01 23:39,04.22 00:34,,04.01 23:39	04.22 00:34	,5.02 (토) 16:00-17:00,[마이트리|연희스페셜] 올레벨 빈야사 (한석완),participant_0404,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.01 23:39	04.22 00:34	
5.02 (토) 16:00-17:00
[마이트리|연희스페셜] 올레벨 빈야사 (한석완)
participant_0404
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,9p.txt,9,17,124,129,04.01 23:46,04.08 22:56,,04.01 23:46	04.08 22:56	,4.24 (금) 11:50-12:50,[마이트리] 하타 (지바나),participant_0068,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.01 23:46	04.08 22:56	
4.24 (금) 11:50-12:50
[마이트리] 하타 (지바나)
participant_0068
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,9p.txt,9,18,130,135,04.01 23:54,04.15 22:28,,04.01 23:54	04.15 22:28	,4.28 (화) 10:30-11:30,[마인드플로우] 빈야사요가 (유미),participant_0068,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.01 23:54	04.15 22:28	
4.28 (화) 10:30-11:30
[마인드플로우] 빈야사요가 (유미)
participant_0068
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,9p.txt,9,19,136,141,04.02 05:56,04.11 14:20,,04.02 05:56	04.11 14:20	,4.26 (일) 14:00-15:40,[연희정음|랜드마크]인요가와 저널링 with 프라우카 (예진),participant_0231,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 05:56	04.11 14:20	
4.26 (일) 14:00-15:40
[연희정음|랜드마크]인요가와 저널링 with 프라우카 (예진)
participant_0231
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,9p.txt,9,20,142,147,04.02 06:54,05.01 12:10,,04.02 06:54	05.01 12:10	,5.09 (토) 11:00-12:30,[무릉] 티마인드풀니스 세션 (시현),participant_0038,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 06:54	05.01 12:10	
5.09 (토) 11:00-12:30
[무릉] 티마인드풀니스 세션 (시현)
participant_0038
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,10p.txt,10,1,28,33,04.02 07:00,04.02 07:03,,04.02 07:00	04.02 07:03	,5.09 (토) 16:00-17:00,"[연남장|커뮤니티허브] 바람과 땀, 그리고 알아차림 - 봄날의 역동적 명상 (요가소년)",participant_0655,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.02 07:00	04.02 07:03	
5.09 (토) 16:00-17:00
[연남장|커뮤니티허브] 바람과 땀, 그리고 알아차림 - 봄날의 역동적 명상 (요가소년)
participant_0655
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,10p.txt,10,2,34,39,04.02 07:05,04.06 09:51,,04.02 07:05	04.06 09:51	,4.23 (목) 19:30-20:40,[빅블루요가] 정렬 에센스 (환),participant_0638,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 07:05	04.06 09:51	
4.23 (목) 19:30-20:40
[빅블루요가] 정렬 에센스 (환)
participant_0638
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,10p.txt,10,3,40,45,04.02 09:44,04.07 15:15,,04.02 09:44	04.07 15:15	,4.26 (일) 19:50-21:20,[시이작] 땀나는 하타 (수인),participant_0656,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.02 09:44	04.07 15:15	
4.26 (일) 19:50-21:20
[시이작] 땀나는 하타 (수인)
participant_0656
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,10p.txt,10,4,46,51,04.02 09:58,04.02 13:15,,04.02 09:58	04.02 13:15	,4.26 (일) 13:15-14:30,[연남장|커뮤니티허브] 비트박스 공연과 호흡소리로 몰입하는 요가 (환),participant_0657,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.02 09:58	04.02 13:15	
4.26 (일) 13:15-14:30
[연남장|커뮤니티허브] 비트박스 공연과 호흡소리로 몰입하는 요가 (환)
participant_0657
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,10p.txt,10,5,52,57,04.02 10:19,04.12 16:41,,04.02 10:19	04.12 16:41	,4.25 (토) 10:00-11:20,[빅블루요가] 정렬 에센스 (환),participant_0658,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.02 10:19	04.12 16:41	
4.25 (토) 10:00-11:20
[빅블루요가] 정렬 에센스 (환)
participant_0658
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,10p.txt,10,6,58,63,04.02 10:36,04.02 13:14,,04.02 10:36	04.02 13:14	,4.22 (수) 19:00-20:00,[너울너울] 소매틱뮤직 'Handpan Doodle' (미지수),participant_0657,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.02 10:36	04.02 13:14	
4.22 (수) 19:00-20:00
[너울너울] 소매틱뮤직 'Handpan Doodle' (미지수)
participant_0657
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,10p.txt,10,7,64,69,04.02 10:40,04.02 13:16,,04.02 10:40	04.02 13:16	,5.09 (토) 16:00-17:00,"[연남장|커뮤니티허브] 바람과 땀, 그리고 알아차림 - 봄날의 역동적 명상 (요가소년)",participant_0657,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.02 10:40	04.02 13:16	
5.09 (토) 16:00-17:00
[연남장|커뮤니티허브] 바람과 땀, 그리고 알아차림 - 봄날의 역동적 명상 (요가소년)
participant_0657
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,10p.txt,10,8,70,75,04.02 11:54,04.03 12:01,,04.02 11:54	04.03 12:01	,5.09 (토) 11:00-12:30,[무릉] 티마인드풀니스 세션 (시현),participant_0056,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.02 11:54	04.03 12:01	
5.09 (토) 11:00-12:30
[무릉] 티마인드풀니스 세션 (시현)
participant_0056
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,10p.txt,10,9,76,81,04.02 12:02,04.03 11:59,,04.02 12:02	04.03 11:59	,4.21 (화) 08:45-09:45,[시이작]숨쉬는 테라피 (준형),participant_0659,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.02 12:02	04.03 11:59	
4.21 (화) 08:45-09:45
[시이작]숨쉬는 테라피 (준형)
participant_0659
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,10p.txt,10,10,82,87,04.02 13:15,04.02 23:02,,04.02 13:15	04.02 23:02	,4.22 (수) 19:00-20:00,[너울너울] 소매틱뮤직 'Handpan Doodle' (미지수),participant_0072,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 13:15	04.02 23:02	
4.22 (수) 19:00-20:00
[너울너울] 소매틱뮤직 'Handpan Doodle' (미지수)
participant_0072
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,10p.txt,10,11,88,93,04.02 13:15,04.02 23:00,,04.02 13:15	04.02 23:00	,4.26 (일) 13:15-14:30,[연남장|커뮤니티허브] 비트박스 공연과 호흡소리로 몰입하는 요가 (환),participant_0072,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 13:15	04.02 23:00	
4.26 (일) 13:15-14:30
[연남장|커뮤니티허브] 비트박스 공연과 호흡소리로 몰입하는 요가 (환)
participant_0072
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,10p.txt,10,12,94,99,04.02 14:19,04.21 12:30,,04.02 14:19	04.21 12:30	,5.02 (토) 11:00-12:00,[무릉] 티마인드풀니스 세션 (시현),participant_0073,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 14:19	04.21 12:30	
5.02 (토) 11:00-12:00
[무릉] 티마인드풀니스 세션 (시현)
participant_0073
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,10p.txt,10,13,100,105,04.02 14:20,05.01 00:55,,04.02 14:20	05.01 00:55	,5.02 (토) 16:00-17:00,[마이트리|연희스페셜] 올레벨 빈야사 (한석완),participant_0048,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 14:20	05.01 00:55	
5.02 (토) 16:00-17:00
[마이트리|연희스페셜] 올레벨 빈야사 (한석완)
participant_0048
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,10p.txt,10,14,106,111,04.02 14:52,04.19 14:04,,04.02 14:52	04.19 14:04	,5.02 (토) 16:00-17:00,[마이트리|연희스페셜] 올레벨 빈야사 (한석완),participant_0357,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.02 14:52	04.19 14:04	
5.02 (토) 16:00-17:00
[마이트리|연희스페셜] 올레벨 빈야사 (한석완)
participant_0357
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,10p.txt,10,15,112,117,04.02 16:19,04.02 16:28,,04.02 16:19	04.02 16:28	,4.26 (일) 16:30-17:30,[연남장|커뮤니티허브]Forrestyoga의 움직임을 기반으로 내몸의 바른 사용법 찾아가기 (미쉘),participant_0075,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 16:19	04.02 16:28	
4.26 (일) 16:30-17:30
[연남장|커뮤니티허브]Forrestyoga의 움직임을 기반으로 내몸의 바른 사용법 찾아가기 (미쉘)
participant_0075
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,10p.txt,10,16,118,123,04.02 16:21,04.10 17:14,,04.02 16:21	04.10 17:14	,5.09 (토) 13:30-14:30,[데이스타콜라보|연희스페셜] 요기를 위한 저강도 크로스핏 체험,participant_0075,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 16:21	04.10 17:14	
5.09 (토) 13:30-14:30
[데이스타콜라보|연희스페셜] 요기를 위한 저강도 크로스핏 체험
participant_0075
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,10p.txt,10,17,124,129,04.02 16:42,04.10 14:19,,04.02 16:42	04.10 14:19	,4.23 (목) 17:00-18:00,[너울너울] 소매틱뮤직 'Handpan Doodle' (미지수),participant_0075,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 16:42	04.10 14:19	
4.23 (목) 17:00-18:00
[너울너울] 소매틱뮤직 'Handpan Doodle' (미지수)
participant_0075
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,10p.txt,10,18,130,135,04.02 17:26,04.02 17:32,,04.02 17:26	04.02 17:32	,5.05 (화) 13:00-14:00,[연남장|커뮤니티허브] (무료) 요가음악 디제잉 파티,participant_0080,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.02 17:26	04.02 17:32	
5.05 (화) 13:00-14:00
[연남장|커뮤니티허브] (무료) 요가음악 디제잉 파티
participant_0080
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,10p.txt,10,19,136,141,04.02 17:26,04.02 17:27,,04.02 17:26	04.02 17:27	,4.23 (목) 11:00-12:00,[숨 명상센터]마음의 평온을 찾는 호흡명상 (수지),participant_0075,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 17:26	04.02 17:27	
4.23 (목) 11:00-12:00
[숨 명상센터]마음의 평온을 찾는 호흡명상 (수지)
participant_0075
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,10p.txt,10,20,142,147,04.02 17:44,04.02 17:44,,04.02 17:44	04.02 17:44	,4.23 (목) 19:30-20:40,[빅블루요가] 정렬 에센스 (환),participant_0075,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 17:44	04.02 17:44	
4.23 (목) 19:30-20:40
[빅블루요가] 정렬 에센스 (환)
participant_0075
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,11p.txt,11,1,28,33,04.02 17:58,04.02 17:58,,04.02 17:58	04.02 17:58	,4.25 (토) 14:00-15:00,[연희정음|랜드마크] 봄햇살 아래 나른한 힐링요가 (수인),participant_0342,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.02 17:58	04.02 17:58	
4.25 (토) 14:00-15:00
[연희정음|랜드마크] 봄햇살 아래 나른한 힐링요가 (수인)
participant_0342
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,11p.txt,11,2,34,39,04.02 20:50,04.29 21:54,,04.02 20:50	04.29 21:54	,5.03 (일) 11:00-12:00,[마이트리|연희스페셜] Root to Rise (Vinyasa) (다혜),participant_0628,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.02 20:50	04.29 21:54	
5.03 (일) 11:00-12:00
[마이트리|연희스페셜] Root to Rise (Vinyasa) (다혜)
participant_0628
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,11p.txt,11,3,40,45,04.02 20:51,04.29 21:53,,04.02 20:51	04.29 21:53	,5.03 (일) 17:00-18:30,[시이작|연희스페셜] 마인드풀 러닝 Breath & Flow: 움직이는 명상 (의준),participant_0628,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.02 20:51	04.29 21:53	
5.03 (일) 17:00-18:30
[시이작|연희스페셜] 마인드풀 러닝 Breath & Flow: 움직이는 명상 (의준)
participant_0628
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,11p.txt,11,4,46,51,04.02 22:31,04.05 01:42,,04.02 22:31	04.05 01:42	,4.24 (금) 19:00-20:00,[마이트리] 아쉬탕가 (연우),participant_0077,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 22:31	04.05 01:42	
4.24 (금) 19:00-20:00
[마이트리] 아쉬탕가 (연우)
participant_0077
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,11p.txt,11,5,52,57,04.02 23:03,04.10 16:50,,04.02 23:03	04.10 16:50	,4.27 (월) 10:00-11:20,[빅블루요가] 정렬 에센스 (환),participant_0218,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 23:03	04.10 16:50	
4.27 (월) 10:00-11:20
[빅블루요가] 정렬 에센스 (환)
participant_0218
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,11p.txt,11,6,58,63,04.02 23:05,04.10 16:50,,04.02 23:05	04.10 16:50	,5.04 (월) 10:00-11:20,[빅블루요가] 정렬 에센스 (환),participant_0218,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 23:05	04.10 16:50	
5.04 (월) 10:00-11:20
[빅블루요가] 정렬 에센스 (환)
participant_0218
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,11p.txt,11,7,64,69,04.02 23:05,04.10 16:50,,04.02 23:05	04.10 16:50	,5.04 (월) 07:00-08:30,[시이작] 아쉬탕가 풀프라이머리 (준형),participant_0218,PHONE_MASKED,1명,오붓패스,,1명	오붓패스,"04.02 23:05	04.10 16:50	
5.04 (월) 07:00-08:30
[시이작] 아쉬탕가 풀프라이머리 (준형)
participant_0218
PHONE_MASKED
1명	오붓패스"
cancel,취소,folder:cancellations,11p.txt,11,8,70,75,04.03 09:04,04.16 16:43,,04.03 09:04	04.16 16:43	,5.05 (화) 10:00-11:20,[빅블루요가] 호흡 리커버리 (환),participant_0660,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.03 09:04	04.16 16:43	
5.05 (화) 10:00-11:20
[빅블루요가] 호흡 리커버리 (환)
participant_0660
PHONE_MASKED
1명	오붓1회권"
cancel,취소,folder:cancellations,11p.txt,11,9,76,81,04.03 10:44,04.11 21:25,,04.03 10:44	04.11 21:25	,4.24 (금) 08:45-09:45,[시이작] 땀나는 빈야사 (준형),participant_0661,PHONE_MASKED,1명,오붓1회권,,1명	오붓1회권,"04.03 10:44	04.11 21:25	
4.24 (금) 08:45-09:45
[시이작] 땀나는 빈야사 (준형)
participant_0661
PHONE_MASKED
1명	오붓1회권"
